image_url,image_path,basename,dino_detected,dino_score,sam_score,passed_thresholds,uploaded_to_s3,box_area_pct
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2023.10.24.18.45.42_8.410495250000015_-13.174697716666673_515676b8-4b2c-4e1b-9425-2b9cc740dfd2_IMG_20231024_141905_8518725142965970561.jpg,temp_downloads/2023.10.24.18.45.42_8.410495250000015_-13.174697716666673_515676b8-4b2c-4e1b-9425-2b9cc740dfd2_IMG_20231024_141905_8518725142965970561.jpg,2023.10.24.18.45.42_8.410495250000015_-13.174697716666673_515676b8-4b2c-4e1b-9425-2b9cc740dfd2_IMG_20231024_141905_8518725142965970561.jpg,True,0.44271746277809143,0.8263445496559143,True,True,0.5698711268937995
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2023.10.24.21.36.39_8.42232666666668_-13.190745000000014_81100efd-25d7-442c-9143-89903fe9bd2f_IMG_20231024_141935_884673202110957848.jpg,temp_downloads/2023.10.24.21.36.39_8.42232666666668_-13.190745000000014_81100efd-25d7-442c-9143-89903fe9bd2f_IMG_20231024_141935_884673202110957848.jpg,2023.10.24.21.36.39_8.42232666666668_-13.190745000000014_81100efd-25d7-442c-9143-89903fe9bd2f_IMG_20231024_141935_884673202110957848.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2023.10.24.14.20.10_8.410317229999999_-13.174620744000002_85ab62ab-8f58-47ff-a489-262a7b7dea09_IMG_20231024_141902_5915739102932425886.jpg,temp_downloads/2023.10.24.14.20.10_8.410317229999999_-13.174620744000002_85ab62ab-8f58-47ff-a489-262a7b7dea09_IMG_20231024_141902_5915739102932425886.jpg,2023.10.24.14.20.10_8.410317229999999_-13.174620744000002_85ab62ab-8f58-47ff-a489-262a7b7dea09_IMG_20231024_141902_5915739102932425886.jpg,True,0.4088754951953888,0.8491730093955994,True,True,0.5060656820237686
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2023.10.24.14.29.55_8.414858455899108_-13.178703375405396_4e18ddbb-33cd-46be-949f-9158ebc745a6_IMG_20231024_141859_-37234968.jpg,temp_downloads/2023.10.24.14.29.55_8.414858455899108_-13.178703375405396_4e18ddbb-33cd-46be-949f-9158ebc745a6_IMG_20231024_141859_-37234968.jpg,2023.10.24.14.29.55_8.414858455899108_-13.178703375405396_4e18ddbb-33cd-46be-949f-9158ebc745a6_IMG_20231024_141859_-37234968.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.24.13.55.47_2.225506_31.500202_d968497e-db5a-482c-a15d-f650a516c536_IMG_20221117_171236_7023241760917743101.jpg,temp_downloads/2022.11.24.13.55.47_2.225506_31.500202_d968497e-db5a-482c-a15d-f650a516c536_IMG_20221117_171236_7023241760917743101.jpg,2022.11.24.13.55.47_2.225506_31.500202_d968497e-db5a-482c-a15d-f650a516c536_IMG_20221117_171236_7023241760917743101.jpg,True,0.45986661314964294,0.8990415930747986,True,True,0.6169490714488077
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.19.03.21.16_8.41754365_-13.259235726_1d8d51c6-6edc-4a9d-b8c2-c72fa0c71b88_IMG_20221117_141245_1293624603678214732.jpg,temp_downloads/2022.11.19.03.21.16_8.41754365_-13.259235726_1d8d51c6-6edc-4a9d-b8c2-c72fa0c71b88_IMG_20221117_141245_1293624603678214732.jpg,2022.11.19.03.21.16_8.41754365_-13.259235726_1d8d51c6-6edc-4a9d-b8c2-c72fa0c71b88_IMG_20221117_141245_1293624603678214732.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.19.03.36.58_8.41753631416403_-13.259218875807894_e9e491d8-1c56-4add-b74d-a11ac37f71cb_IMG_20221117_141228_8513786007548500752.jpg,temp_downloads/2022.11.19.03.36.58_8.41753631416403_-13.259218875807894_e9e491d8-1c56-4add-b74d-a11ac37f71cb_IMG_20221117_141228_8513786007548500752.jpg,2022.11.19.03.36.58_8.41753631416403_-13.259218875807894_e9e491d8-1c56-4add-b74d-a11ac37f71cb_IMG_20221117_141228_8513786007548500752.jpg,True,0.7490689158439636,,False,False,0.9999967515483785
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.17.21.52.01_-6.760262232273817_36.11054576933384_5d165d97-a418-4fc6-946a-e2bd2fc9b1ce_IMG_20221117_171238_3723707702147337427.jpg,temp_downloads/2022.11.17.21.52.01_-6.760262232273817_36.11054576933384_5d165d97-a418-4fc6-946a-e2bd2fc9b1ce_IMG_20221117_171238_3723707702147337427.jpg,2022.11.17.21.52.01_-6.760262232273817_36.11054576933384_5d165d97-a418-4fc6-946a-e2bd2fc9b1ce_IMG_20221117_171238_3723707702147337427.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.23.07.19.38_8.367205666666667_-13.228005000000001_584dc1cc-fabd-4112-a86d-e311804018d3_IMG_20221117_141240_5073405478466966072.jpg,temp_downloads/2022.11.23.07.19.38_8.367205666666667_-13.228005000000001_584dc1cc-fabd-4112-a86d-e311804018d3_IMG_20221117_141240_5073405478466966072.jpg,2022.11.23.07.19.38_8.367205666666667_-13.228005000000001_584dc1cc-fabd-4112-a86d-e311804018d3_IMG_20221117_141240_5073405478466966072.jpg,True,0.41059908270835876,0.9041527509689331,True,True,0.2637733580563584
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.17.22.09.09_-5.110088204964995_35.712318951264024_01cf32a5-5a3d-404f-9cb3-b288a5d6ecef_IMG_20221117_171229_3350952613911346526.jpg,temp_downloads/2022.11.17.22.09.09_-5.110088204964995_35.712318951264024_01cf32a5-5a3d-404f-9cb3-b288a5d6ecef_IMG_20221117_171229_3350952613911346526.jpg,2022.11.17.22.09.09_-5.110088204964995_35.712318951264024_01cf32a5-5a3d-404f-9cb3-b288a5d6ecef_IMG_20221117_171229_3350952613911346526.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.19.19.53.02_8.441374999999999_-13.182006666666666_8bde5f00-1ea3-4df9-91ce-b2e602d7d271_IMG_20221117_141238_3339095376575382122.jpg,temp_downloads/2022.11.19.19.53.02_8.441374999999999_-13.182006666666666_8bde5f00-1ea3-4df9-91ce-b2e602d7d271_IMG_20221117_141238_3339095376575382122.jpg,2022.11.19.19.53.02_8.441374999999999_-13.182006666666666_8bde5f00-1ea3-4df9-91ce-b2e602d7d271_IMG_20221117_141238_3339095376575382122.jpg,True,0.4165421724319458,0.9517145156860352,True,True,0.4909996932903429
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.19.04.04.48_8.47342231_-13.221603716666667_b3cfadd4-88fd-4bb5-878d-ded9a2a71890_IMG_20221117_141234_5943623591105736736.jpg,temp_downloads/2022.11.19.04.04.48_8.47342231_-13.221603716666667_b3cfadd4-88fd-4bb5-878d-ded9a2a71890_IMG_20221117_141234_5943623591105736736.jpg,2022.11.19.04.04.48_8.47342231_-13.221603716666667_b3cfadd4-88fd-4bb5-878d-ded9a2a71890_IMG_20221117_141234_5943623591105736736.jpg,True,0.6416910886764526,,False,False,0.8257332587269435
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.12.21.18.46.08_3.0508393333333332_32.52018733333333_94fd3529-a65b-477e-b637-db77d4b71c0e_IMG_20221221_091637_6922453338741984127.jpg,temp_downloads/2022.12.21.18.46.08_3.0508393333333332_32.52018733333333_94fd3529-a65b-477e-b637-db77d4b71c0e_IMG_20221221_091637_6922453338741984127.jpg,2022.12.21.18.46.08_3.0508393333333332_32.52018733333333_94fd3529-a65b-477e-b637-db77d4b71c0e_IMG_20221221_091637_6922453338741984127.jpg,True,0.47704529762268066,0.9536780118942261,True,True,0.19445940390812044
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2023.01.03.13.59.22_3.050829_32.520046_1ad8bc52-1bc9-4859-8ddf-e71291fa752f_IMG_20221221_091643_6481651851827436092.jpg,temp_downloads/2023.01.03.13.59.22_3.050829_32.520046_1ad8bc52-1bc9-4859-8ddf-e71291fa752f_IMG_20221221_091643_6481651851827436092.jpg,2023.01.03.13.59.22_3.050829_32.520046_1ad8bc52-1bc9-4859-8ddf-e71291fa752f_IMG_20221221_091643_6481651851827436092.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.12.21.20.54.27_3.050891_32.52007433333333_8a5dc3d9-de08-4bc2-9d45-8b71d5b22dc0_IMG_20221221_091642_1735989594461431783.jpg,temp_downloads/2022.12.21.20.54.27_3.050891_32.52007433333333_8a5dc3d9-de08-4bc2-9d45-8b71d5b22dc0_IMG_20221221_091642_1735989594461431783.jpg,2022.12.21.20.54.27_3.050891_32.52007433333333_8a5dc3d9-de08-4bc2-9d45-8b71d5b22dc0_IMG_20221221_091642_1735989594461431783.jpg,True,0.43076127767562866,0.925437331199646,True,True,0.33420802731084365
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.12.21.20.47.09_3.0509149999999994_32.520118333333336_e9488fe1-a381-4b04-a7b9-d2000c7c3cdc_IMG_20221221_091636_4731887054325863559.jpg,temp_downloads/2022.12.21.20.47.09_3.0509149999999994_32.520118333333336_e9488fe1-a381-4b04-a7b9-d2000c7c3cdc_IMG_20221221_091636_4731887054325863559.jpg,2022.12.21.20.47.09_3.0509149999999994_32.520118333333336_e9488fe1-a381-4b04-a7b9-d2000c7c3cdc_IMG_20221221_091636_4731887054325863559.jpg,True,0.4178600013256073,,False,False,0.9999999403953481
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.12.21.20.42.03_3.0508550000000003_32.52016166666667_28035134-1f9a-4e06-a18c-c76056f4c4f4_IMG_20221221_091640_6768055709623035940.jpg,temp_downloads/2022.12.21.20.42.03_3.0508550000000003_32.52016166666667_28035134-1f9a-4e06-a18c-c76056f4c4f4_IMG_20221221_091640_6768055709623035940.jpg,2022.12.21.20.42.03_3.0508550000000003_32.52016166666667_28035134-1f9a-4e06-a18c-c76056f4c4f4_IMG_20221221_091640_6768055709623035940.jpg,True,0.4383637607097626,,False,False,0.9838880382835242
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2023.01.03.13.59.22_3.0508530000000005_32.520019000000005_8e6e727b-5a08-4a90-b8a0-a8ba584f8146_IMG_20221221_091628_5703366379428918066.jpg,temp_downloads/2023.01.03.13.59.22_3.0508530000000005_32.520019000000005_8e6e727b-5a08-4a90-b8a0-a8ba584f8146_IMG_20221221_091628_5703366379428918066.jpg,2023.01.03.13.59.22_3.0508530000000005_32.520019000000005_8e6e727b-5a08-4a90-b8a0-a8ba584f8146_IMG_20221221_091628_5703366379428918066.jpg,True,0.598248302936554,,False,False,0.9989132332536999
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.11.23.07.19.38_8.367200666666667_-13.227993666666668_fb302114-6025-4504-9204-bfc37b24491c_IMG_20221117_141223_8690268017721443436.jpg,temp_downloads/2022.11.23.07.19.38_8.367200666666667_-13.227993666666668_fb302114-6025-4504-9204-bfc37b24491c_IMG_20221117_141223_8690268017721443436.jpg,2022.11.23.07.19.38_8.367200666666667_-13.227993666666668_fb302114-6025-4504-9204-bfc37b24491c_IMG_20221117_141223_8690268017721443436.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.12.21.18.06.31_3.0509149999999994_32.520118333333336_e2321041-64f7-43d1-9470-0809b3fa2191_IMG_20221221_091645_6989152753718218783.jpg,temp_downloads/2022.12.21.18.06.31_3.0509149999999994_32.520118333333336_e2321041-64f7-43d1-9470-0809b3fa2191_IMG_20221221_091645_6989152753718218783.jpg,2022.12.21.18.06.31_3.0509149999999994_32.520118333333336_e2321041-64f7-43d1-9470-0809b3fa2191_IMG_20221221_091645_6989152753718218783.jpg,True,0.693882167339325,0.9465457201004028,True,True,0.22085245324737457
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.12.21.17.13.54_3.0509383333333338_32.520068333333334_974d0fe6-c4c6-4c2f-bfa7-88e436fba38d_IMG_20221221_091630_5105367770240537428.jpg,temp_downloads/2022.12.21.17.13.54_3.0509383333333338_32.520068333333334_974d0fe6-c4c6-4c2f-bfa7-88e436fba38d_IMG_20221221_091630_5105367770240537428.jpg,2022.12.21.17.13.54_3.0509383333333338_32.520068333333334_974d0fe6-c4c6-4c2f-bfa7-88e436fba38d_IMG_20221221_091630_5105367770240537428.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.12.21.20.42.03_3.0508550000000003_32.52016166666667_2fe17d3c-db36-4027-a6af-86f7adc8272e_IMG_20221221_091631_5809472561362754454.jpg,temp_downloads/2022.12.21.20.42.03_3.0508550000000003_32.52016166666667_2fe17d3c-db36-4027-a6af-86f7adc8272e_IMG_20221221_091631_5809472561362754454.jpg,2022.12.21.20.42.03_3.0508550000000003_32.52016166666667_2fe17d3c-db36-4027-a6af-86f7adc8272e_IMG_20221221_091631_5809472561362754454.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.18.49.35_-5.114633953333331_39.122082439999936_fb1911e6-469e-4ffb-9122-583c296f6848_IMG_20240518_174203_5925064989010479011.jpg,temp_downloads/2024.06.04.18.49.35_-5.114633953333331_39.122082439999936_fb1911e6-469e-4ffb-9122-583c296f6848_IMG_20240518_174203_5925064989010479011.jpg,2024.06.04.18.49.35_-5.114633953333331_39.122082439999936_fb1911e6-469e-4ffb-9122-583c296f6848_IMG_20240518_174203_5925064989010479011.jpg,True,0.7219924330711365,0.8957275748252869,True,True,0.20069881413173363
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.09.08.29_-5.11463358333333_39.122084583333276_4f1f371f-943e-4059-ab62-dce97dc6064e_IMG_20240518_174229_6630618240847611372.jpg,temp_downloads/2024.06.04.09.08.29_-5.11463358333333_39.122084583333276_4f1f371f-943e-4059-ab62-dce97dc6064e_IMG_20240518_174229_6630618240847611372.jpg,2024.06.04.09.08.29_-5.11463358333333_39.122084583333276_4f1f371f-943e-4059-ab62-dce97dc6064e_IMG_20240518_174229_6630618240847611372.jpg,True,0.7939493656158447,0.9308686256408691,True,True,0.08533201637372656
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.12.21.18.38.09_3.0508179999999996_32.52019933333334_675fd8ac-4eeb-4be3-a6b3-267c478ed6ef_IMG_20221221_091630_2220724666080246990.jpg,temp_downloads/2022.12.21.18.38.09_3.0508179999999996_32.52019933333334_675fd8ac-4eeb-4be3-a6b3-267c478ed6ef_IMG_20221221_091630_2220724666080246990.jpg,2022.12.21.18.38.09_3.0508179999999996_32.52019933333334_675fd8ac-4eeb-4be3-a6b3-267c478ed6ef_IMG_20221221_091630_2220724666080246990.jpg,True,0.404636949300766,,False,False,1.0
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.17.31.46_-5.11463358333333_39.122084583333276_35c2bc20-9e10-4d7c-be27-4943c802f6f8_IMG_20240518_174223_132973753866476257.jpg,temp_downloads/2024.06.04.17.31.46_-5.11463358333333_39.122084583333276_35c2bc20-9e10-4d7c-be27-4943c802f6f8_IMG_20240518_174223_132973753866476257.jpg,2024.06.04.17.31.46_-5.11463358333333_39.122084583333276_35c2bc20-9e10-4d7c-be27-4943c802f6f8_IMG_20240518_174223_132973753866476257.jpg,True,0.4232656955718994,0.9298843741416931,True,True,0.23513999244051398
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.17.31.46_-5.11463358333333_39.122084583333276_2eaac0ab-ccf6-4c5b-baeb-651be13879c5_IMG_20240518_174210_8607449751569762170.jpg,temp_downloads/2024.06.04.17.31.46_-5.11463358333333_39.122084583333276_2eaac0ab-ccf6-4c5b-baeb-651be13879c5_IMG_20240518_174210_8607449751569762170.jpg,2024.06.04.17.31.46_-5.11463358333333_39.122084583333276_2eaac0ab-ccf6-4c5b-baeb-651be13879c5_IMG_20240518_174210_8607449751569762170.jpg,True,0.5195515155792236,0.8999642133712769,True,True,0.18277551413001092
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.09.08.29_-5.11463358333333_39.122084583333276_6c8337b8-4357-4176-980b-66749587b326_IMG_20240518_174226_2204765027705313646.jpg,temp_downloads/2024.06.04.09.08.29_-5.11463358333333_39.122084583333276_6c8337b8-4357-4176-980b-66749587b326_IMG_20240518_174226_2204765027705313646.jpg,2024.06.04.09.08.29_-5.11463358333333_39.122084583333276_6c8337b8-4357-4176-980b-66749587b326_IMG_20240518_174226_2204765027705313646.jpg,True,0.7696685194969177,0.9285675883293152,True,True,0.1259374636364896
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.03.27.15.17.16_8.485321666666664_-13.254805000000001_24b494de-a2df-48cf-b4ae-85a052ec9172_IMG_20250327_123350_9193033239465843538.jpg,temp_downloads/2025.03.27.15.17.16_8.485321666666664_-13.254805000000001_24b494de-a2df-48cf-b4ae-85a052ec9172_IMG_20250327_123350_9193033239465843538.jpg,2025.03.27.15.17.16_8.485321666666664_-13.254805000000001_24b494de-a2df-48cf-b4ae-85a052ec9172_IMG_20250327_123350_9193033239465843538.jpg,True,0.7507268190383911,0.8600860834121704,True,True,0.17088969462093573
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.09.08.29_-5.114626406666666_39.12207286999994_28799daa-b20b-459e-94c1-5922af03852d_IMG_20240518_174158_179708856246481424.jpg,temp_downloads/2024.06.04.09.08.29_-5.114626406666666_39.12207286999994_28799daa-b20b-459e-94c1-5922af03852d_IMG_20240518_174158_179708856246481424.jpg,2024.06.04.09.08.29_-5.114626406666666_39.12207286999994_28799daa-b20b-459e-94c1-5922af03852d_IMG_20240518_174158_179708856246481424.jpg,True,0.579120397567749,0.9355763792991638,True,True,0.16507792928450726
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.05.29.13.33.40_-5.114634299999997_39.12208117999995_b4460702-0903-416b-a1f8-d1e09105e160_IMG_20240518_174144_1058563749124302807.jpg,temp_downloads/2024.05.29.13.33.40_-5.114634299999997_39.12208117999995_b4460702-0903-416b-a1f8-d1e09105e160_IMG_20240518_174144_1058563749124302807.jpg,2024.05.29.13.33.40_-5.114634299999997_39.12208117999995_b4460702-0903-416b-a1f8-d1e09105e160_IMG_20240518_174144_1058563749124302807.jpg,True,0.786322295665741,0.9507571458816528,True,True,0.1595332235927298
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.09.08.29_-5.114625156666664_39.12207403666662_c2bc7a7d-3f63-411e-81ea-b8bf718ae103_IMG_20240518_174148_4551804136964366735.jpg,temp_downloads/2024.06.04.09.08.29_-5.114625156666664_39.12207403666662_c2bc7a7d-3f63-411e-81ea-b8bf718ae103_IMG_20240518_174148_4551804136964366735.jpg,2024.06.04.09.08.29_-5.114625156666664_39.12207403666662_c2bc7a7d-3f63-411e-81ea-b8bf718ae103_IMG_20240518_174148_4551804136964366735.jpg,True,0.6301674842834473,0.9422143697738647,True,True,0.14365036476969095
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.03.27.14.28.56_8.426166940000039_-13.152219170000027_d3d4c2d4-5ad1-44a1-b3dc-8234f5f6237c_IMG_20250327_123338_3550802738361336624.jpg,temp_downloads/2025.03.27.14.28.56_8.426166940000039_-13.152219170000027_d3d4c2d4-5ad1-44a1-b3dc-8234f5f6237c_IMG_20250327_123338_3550802738361336624.jpg,2025.03.27.14.28.56_8.426166940000039_-13.152219170000027_d3d4c2d4-5ad1-44a1-b3dc-8234f5f6237c_IMG_20250327_123338_3550802738361336624.jpg,True,0.8100630044937134,0.9225420951843262,True,True,0.20166162200234083
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.03.27.16.13.33_8.42509_-13.153698333333335_b385aeba-3593-400d-a2db-e15a99d3cdf8_IMG_20250327_123251_6497855609059112746.jpg,temp_downloads/2025.03.27.16.13.33_8.42509_-13.153698333333335_b385aeba-3593-400d-a2db-e15a99d3cdf8_IMG_20250327_123251_6497855609059112746.jpg,2025.03.27.16.13.33_8.42509_-13.153698333333335_b385aeba-3593-400d-a2db-e15a99d3cdf8_IMG_20250327_123251_6497855609059112746.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.17.31.46_-5.114624216666666_39.12207171666661_52518fab-5cbb-40ea-a859-db0c5ed6e9e3_IMG_20240518_174151_5038600927080789973.jpg,temp_downloads/2024.06.04.17.31.46_-5.114624216666666_39.12207171666661_52518fab-5cbb-40ea-a859-db0c5ed6e9e3_IMG_20240518_174151_5038600927080789973.jpg,2024.06.04.17.31.46_-5.114624216666666_39.12207171666661_52518fab-5cbb-40ea-a859-db0c5ed6e9e3_IMG_20240518_174151_5038600927080789973.jpg,True,0.5417753458023071,0.9281128644943237,True,True,0.08567478116070504
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2024.06.04.18.49.35_-5.114624216666666_39.12207171666661_dffee7d8-5959-43c9-8c91-2bf3d26a8bd1_IMG_20240518_174154_7011024539650736115.jpg,temp_downloads/2024.06.04.18.49.35_-5.114624216666666_39.12207171666661_dffee7d8-5959-43c9-8c91-2bf3d26a8bd1_IMG_20240518_174154_7011024539650736115.jpg,2024.06.04.18.49.35_-5.114624216666666_39.12207171666661_dffee7d8-5959-43c9-8c91-2bf3d26a8bd1_IMG_20240518_174154_7011024539650736115.jpg,True,0.63133305311203,0.9053623080253601,True,True,0.18224576209376409
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.03.31.16.59.21_8.425995000000011_-13.151840333333332_da0c055c-8ec2-4498-970d-d7c7918f0163_IMG_20250327_123332_7111445868625726637.jpg,temp_downloads/2025.03.31.16.59.21_8.425995000000011_-13.151840333333332_da0c055c-8ec2-4498-970d-d7c7918f0163_IMG_20250327_123332_7111445868625726637.jpg,2025.03.31.16.59.21_8.425995000000011_-13.151840333333332_da0c055c-8ec2-4498-970d-d7c7918f0163_IMG_20250327_123332_7111445868625726637.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.02.11.23.53.20_-5.196079300000001_38.6915748_a8ba0a01-4f4f-4770-8a30-b265816a9cb0_IMG_20220211_132416_53190490.jpg,temp_downloads/2022.02.11.23.53.20_-5.196079300000001_38.6915748_a8ba0a01-4f4f-4770-8a30-b265816a9cb0_IMG_20220211_132416_53190490.jpg,2022.02.11.23.53.20_-5.196079300000001_38.6915748_a8ba0a01-4f4f-4770-8a30-b265816a9cb0_IMG_20220211_132416_53190490.jpg,True,0.6441404223442078,0.945294201374054,True,True,0.662534261085888
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.03.27.14.28.56_8.42618067200004_-13.152214450000026_13de14e6-ffb7-49f3-97c9-3520eaaab453_IMG_20250327_123315_8642819024821903209.jpg,temp_downloads/2025.03.27.14.28.56_8.42618067200004_-13.152214450000026_13de14e6-ffb7-49f3-97c9-3520eaaab453_IMG_20250327_123315_8642819024821903209.jpg,2025.03.27.14.28.56_8.42618067200004_-13.152214450000026_13de14e6-ffb7-49f3-97c9-3520eaaab453_IMG_20250327_123315_8642819024821903209.jpg,True,0.8022131323814392,0.9805333614349365,True,True,0.3959642743017344
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.04.11.03.30.20_8.425733333333332_-13.151901666666697_904375e6-172f-4b65-a9e8-fe950412a57c_IMG_20250327_123331_8107337223387703910.jpg,temp_downloads/2025.04.11.03.30.20_8.425733333333332_-13.151901666666697_904375e6-172f-4b65-a9e8-fe950412a57c_IMG_20250327_123331_8107337223387703910.jpg,2025.04.11.03.30.20_8.425733333333332_-13.151901666666697_904375e6-172f-4b65-a9e8-fe950412a57c_IMG_20250327_123331_8107337223387703910.jpg,True,0.6250158548355103,0.8723471760749817,True,True,0.26535806313433596
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.03.31.09.16.26_8.425966666666675_-13.151949999999987_99702f46-e005-406e-83bd-d57e41dcc312_IMG_20250327_123326_6249261375387288688.jpg,temp_downloads/2025.03.31.09.16.26_8.425966666666675_-13.151949999999987_99702f46-e005-406e-83bd-d57e41dcc312_IMG_20250327_123326_6249261375387288688.jpg,2025.03.31.09.16.26_8.425966666666675_-13.151949999999987_99702f46-e005-406e-83bd-d57e41dcc312_IMG_20250327_123326_6249261375387288688.jpg,False,,,False,False,
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.04.02.01.13.45_8.48500478333335_-13.255316093333324_e63e0f13-80fc-46f8-80bc-5018f94704c2_IMG_20250327_123341_405596843829287698.jpg,temp_downloads/2025.04.02.01.13.45_8.48500478333335_-13.255316093333324_e63e0f13-80fc-46f8-80bc-5018f94704c2_IMG_20250327_123341_405596843829287698.jpg,2025.04.02.01.13.45_8.48500478333335_-13.255316093333324_e63e0f13-80fc-46f8-80bc-5018f94704c2_IMG_20250327_123341_405596843829287698.jpg,True,0.7682832479476929,0.9308302998542786,True,True,0.2717427692138532
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.04.03.08.10.38_8.425733333333332_-13.151901666666697_b26e7db5-7a2a-4831-9416-b53d9edebef3_IMG_20250327_123303_489009897050720824.jpg,temp_downloads/2025.04.03.08.10.38_8.425733333333332_-13.151901666666697_b26e7db5-7a2a-4831-9416-b53d9edebef3_IMG_20250327_123303_489009897050720824.jpg,2025.04.03.08.10.38_8.425733333333332_-13.151901666666697_b26e7db5-7a2a-4831-9416-b53d9edebef3_IMG_20250327_123303_489009897050720824.jpg,True,0.7283962965011597,0.861833930015564,True,True,0.24023628919364626
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2025.03.27.15.18.53_8.485321666666664_-13.254805000000001_fe74a296-231f-4486-b5d0-d0ff8b49aac2_IMG_20250327_123328_4453389895221733695.jpg,temp_downloads/2025.03.27.15.18.53_8.485321666666664_-13.254805000000001_fe74a296-231f-4486-b5d0-d0ff8b49aac2_IMG_20250327_123328_4453389895221733695.jpg,2025.03.27.15.18.53_8.485321666666664_-13.254805000000001_fe74a296-231f-4486-b5d0-d0ff8b49aac2_IMG_20250327_123328_4453389895221733695.jpg,True,0.7385493516921997,0.9035826921463013,True,True,0.4456418996510063
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.02.11.21.57.41_-5.196144666666665_38.691077333333325_152a8417-f8c8-44b4-a744-3a99f0a2c343_IMG_20220211_132358_4395312596229160799.jpg,temp_downloads/2022.02.11.21.57.41_-5.196144666666665_38.691077333333325_152a8417-f8c8-44b4-a744-3a99f0a2c343_IMG_20220211_132358_4395312596229160799.jpg,2022.02.11.21.57.41_-5.196144666666665_38.691077333333325_152a8417-f8c8-44b4-a744-3a99f0a2c343_IMG_20220211_132358_4395312596229160799.jpg,True,0.5732694864273071,,False,False,0.8612377535245841
https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2022.02.11.21.01.12_-5.196144666666669_38.691085666666645_5dc1221b-e117-47fb-91d7-b975b2a84bfd_IMG_20220211_132409_8292944522280533273.jpg,temp_downloads/2022.02.11.21.01.12_-5.196144666666669_38.691085666666645_5dc1221b-e117-47fb-91d7-b975b2a84bfd_IMG_20220211_132409_8292944522280533273.jpg,2022.02.11.21.01.12_-5.196144666666669_38.691085666666645_5dc1221b-e117-47fb-91d7-b975b2a84bfd_IMG_20220211_132409_8292944522280533273.jpg,True,0.42483893036842346,0.8690176010131836,True,True,0.6270792358250787
